-11.6825723,5.7592994,1.6848005,4.3589165
-11.7816152,5.7462787,1.7180502,4.3594247
-11.8801222,5.7300345,1.7502432,4.3599047
-11.9779916,5.7107334,1.7800334,4.360358
-12.0752555,5.6887578,1.8053255,4.3607861
-12.1721243,5.6644574,1.8276,4.3611904
-12.2685519,5.6380115,1.8492364,4.3615723
-12.3644235,5.6095184,1.8699937,4.3619329
-12.4596905,5.5790698,1.8902638,4.3622735
-12.5541927,5.5467521,1.9103383,4.3625951
-12.6480853,5.5125205,1.9305036,4.3628989
-12.7413162,5.4763653,1.9510717,4.3631858
-12.8337467,5.438281,1.9723412,4.3634568
-12.9252299,5.3982365,1.9946695,4.3637127
-13.015635,5.3561565,2.0184977,4.3639544
-13.1053188,5.3116646,2.0445466,4.3641826
-13.193735,5.2647369,2.0735033,4.3021744
-13.2806233,5.2151274,2.1064353,4.0446301
-13.3656428,5.1624939,2.1448868,3.7903367
-13.4482811,5.1063867,2.1911666,3.5440229
-13.5276738,5.0462771,2.2487991,3.3150261
-13.6032734,4.980781,2.3241932,3.121125
-13.6728668,4.9089023,2.4256795,2.9915568
-13.7333655,4.8297166,2.5563926,2.9118521
-13.7830425,4.7440968,2.6549499,2.8299032
-13.8280317,4.6550877,2.6944725,2.9364547
-13.8689177,4.5642188,2.7463939,3.0336584
-13.904123,4.4701294,2.8221201,3.1226906
-13.9318443,4.3745312,2.8954681,3.1778478
-13.9528484,4.2768082,2.9635485,3.2426229
-13.9673595,4.1778022,3.0280745,3.3079351
-13.9755763,4.078207,3.0901663,3.3692011
-13.9776786,3.9783051,-3.132415,3.4247135
-13.9737675,3.8784192,-3.0725682,3.4736957
-13.9639097,3.7790032,-3.0129428,3.515253
-13.9481629,3.6805153,-2.9530662,3.5487492
-13.9264071,3.5827384,-2.8920514,3.5736979
-13.8987557,3.4867627,-2.8297032,3.590518
-13.8651286,3.3928865,-2.7653887,3.5957965
-13.8251532,3.3016026,-2.6881463,3.590099
-13.7773008,3.2142205,-2.5924462,3.4950732
-13.7213982,3.1318284,-2.4997836,3.4039516
-13.6581062,3.0542014,-2.4174677,3.3611427
-13.5892311,2.9817531,-2.3473327,3.3695467
-13.5160114,2.9141062,-2.287458,3.4133911
-13.4390064,2.8505391,-2.2354751,3.4732539
-13.3589277,2.7907518,-2.1896624,3.5288623
-13.2762988,2.7344639,-2.1486303,3.5805918
-13.1915151,2.6814386,-2.1112954,3.6287734
-13.1048877,2.631487,-2.07682,3.673701
-13.016795,2.5845276,-2.0445941,3.7156366
-12.9272368,2.5403358,-2.0140214,3.7548149
-12.8363434,2.4988193,-1.9846768,3.7914473
-12.7442625,2.4599326,-1.956221,3.8257247
-12.6511269,2.4236521,-1.9283691,3.8578202
-12.5570492,2.3899709,-1.9008507,3.8878913
-12.4621285,2.3588969,-1.8734858,3.9160816
-12.3664368,2.330452,-1.8459153,3.9425224
-12.2699554,2.3046574,-1.8181511,3.9673341
-12.1726974,2.2815542,-1.789669,3.9906272
-12.0748889,2.2613228,-1.7595074,4.0125034
-11.9765342,2.2441329,-1.7281306,4.0330568
-11.8776617,2.2300236,-1.6970557,4.0523737
-11.7784052,2.2189589,-1.6667199,4.0705346
-11.6788682,2.2108544,-1.6376878,4.0876135
-11.5791398,2.2055337,-1.6109274,4.1036794
-11.4793064,2.202754,-1.5867818,4.1187961
-11.3794318,2.2022514,-1.5653278,4.1330232
-11.2795639,2.203754,-1.5466701,4.1464159
-11.1797214,2.2069401,-1.5325278,4.1590258
-11.0798928,2.2110181,-1.5294789,4.1709009
-10.980059,2.2147882,-1.5378364,4.1820861
-10.8802056,2.2175154,-1.5492935,4.1926231
-10.7803304,2.2190947,-1.5605908,4.2025512
-10.6804437,2.2195708,-1.5713851,4.2119068
-10.5805574,2.2189933,-1.5816909,4.2207241
-10.4806818,2.2174102,-1.5915238,4.2290353
-10.3808259,2.214868,-1.6009007,4.2368703
-10.2809973,2.2114115,-1.6098397,4.2442572
-10.1812025,2.207084,-1.6183595,4.2512224
-10.0814471,2.2019264,-1.62648,4.2577906
-9.9817355,2.195978,-1.6342218,4.263985
-9.8820717,2.1892758,-1.6416062,4.2698274
-9.7824586,2.1818548,-1.648655,4.2753382
-9.6828989,2.1737475,-1.6553908,4.2805367
-9.5833948,2.1649844,-1.6618364,4.2854409
-9.4839477,2.1555936,-1.668015,4.2900679
-9.3845593,2.1456009,-1.6739503,4.2944334
-9.2852307,2.1350295,-1.6796658,4.2985527
-9.185963,2.1239005,-1.6851854,4.3024397
-9.0867571,2.1122325,-1.690533,4.3061078
-8.9876141,2.1000417,-1.6957325,4.3095695
-8.888535,2.0873419,-1.7008075,4.3128365
-8.7895209,2.0741447,-1.7057818,4.3159199
-8.6905731,2.0604591,-1.7106787,4.3188302
-8.591693,2.046292,-1.7155213,4.3215772
-8.4928824,2.031648,-1.7203324,4.3241702
-8.3941432,2.0165293,-1.7251344,4.3266178
-8.2954778,2.0009363,-1.7299491,4.3289284
-8.1968888,1.9848668,-1.734798,4.3311096
-8.0983792,1.968317,-1.7397018,4.3331687
-7.9999526,1.9512808,-1.7446807,4.3351126
-7.9016128,1.9337502,-1.7497539,4.3369479
-7.8033641,1.9157155,-1.7549398,4.3386806
-7.7052115,1.8971654,-1.760256,4.3403166
-7.6071603,1.8780866,-1.7657188,4.3418612
-7.5092163,1.8584647,-1.7713433,4.3433195
-7.4113861,1.8382838,-1.7771432,4.3446965
-7.3136765,1.8175267,-1.7831307,4.3459967
-7.2160952,1.7961754,-1.7893163,4.3472243
